train_no,train_name,route_id,train_type,priority,journey_date,day_of_week,month,season,is_festival_day,station_seq,from_station,to_station,distance_from_origin_km,section_distance_km,scheduled_arrival_min_from_origin,scheduled_departure_min_from_origin,halt_min_scheduled,section_permissible_speed_kmph,section_scheduled_avg_speed_kmph,fog_prone_section,congestion_level_static,departure_hour_of_day,weather_condition,visibility_m,temperature_c,is_tsr_event,tsr_effective_speed_kmph,prev_station_arrival_delay_min,rolling_avg_delay_last3_min,arrival_delay_min,actual_running_min,section_avg_speed_kmph,speed_anomaly_flag,recovered_min
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-10-21,1,10,other,True,5,BAU,BCT,1384.0,284,1022,1022,0,100,77.5,False,0.65,5,clear,8000,35.5,False,,17.1,17.9,18.2,219.6,77.6,False,17.1
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-10-22,2,10,other,True,1,NDLS,AGC,200.0,200,150,152,2,130,80.0,True,0.55,16,clear,8000,28.0,False,,0.0,8.6,8.6,158.6,75.7,False,0.0
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-10-22,2,10,other,True,2,AGC,JHS,400.0,200,297,302,5,120,82.8,True,0.45,18,clear,8000,30.1,False,,8.6,16.6,24.7,160.4,74.8,False,9.3
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-10-22,2,10,other,True,3,JHS,BPL,700.0,300,512,517,5,110,85.7,False,0.4,21,clear,8000,31.9,False,,24.7,24.2,39.2,222.6,80.9,False,22.5
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-10-22,2,10,other,True,4,BPL,BAU,1100.0,400,797,802,5,100,85.7,False,0.5,0,clear,8000,25.2,False,,39.2,30.0,26.0,263.8,91.0,False,22.3
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-10-22,2,10,other,True,5,BAU,BCT,1384.0,284,1022,1022,0,100,77.5,False,0.65,5,clear,8000,33.1,False,,26.0,32.4,31.9,224.1,76.0,False,25.9
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-10-23,3,10,other,True,1,NDLS,AGC,200.0,200,150,152,2,130,80.0,True,0.55,16,clear,8000,25.6,False,,0.0,23.3,23.3,173.3,69.2,False,0.0
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-10-23,3,10,other,True,2,AGC,JHS,400.0,200,297,302,5,120,82.8,True,0.45,18,clear,8000,30.1,False,,23.3,37.7,52.1,173.3,69.3,False,16.6
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-10-23,3,10,other,True,3,JHS,BPL,700.0,300,512,517,5,110,85.7,False,0.4,21,clear,8000,26.7,False,,52.1,43.5,55.1,210.0,85.7,False,20.6
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-10-23,3,10,other,True,4,BPL,BAU,1100.0,400,797,802,5,100,85.7,False,0.5,0,clear,8000,32.6,False,,55.1,57.6,65.6,287.7,83.4,False,24.8
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-10-23,3,10,other,True,5,BAU,BCT,1384.0,284,1022,1022,0,100,77.5,False,0.65,5,clear,8000,36.9,False,,65.6,60.3,60.3,212.2,80.3,False,12.8
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-10-24,4,10,other,True,1,NDLS,AGC,200.0,200,150,152,2,130,80.0,True,0.55,16,clear,8000,30.6,False,,0.0,34.6,34.6,184.6,65.0,False,0.0
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-10-24,4,10,other,True,2,AGC,JHS,400.0,200,297,302,5,120,82.8,True,0.45,18,clear,8000,26.7,False,,34.6,45.2,55.8,165.7,72.4,False,11.0
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-10-24,4,10,other,True,3,JHS,BPL,700.0,300,512,517,5,110,85.7,False,0.4,21,clear,8000,37.0,False,,55.8,50.3,60.6,213.1,84.5,False,20.0
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-10-24,4,10,other,True,4,BPL,BAU,1100.0,400,797,802,5,100,85.7,False,0.5,0,clear,8000,27.5,False,,60.6,55.6,50.4,268.6,89.4,False,31.7
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-10-24,4,10,other,True,5,BAU,BCT,1384.0,284,1022,1022,0,100,77.5,False,0.65,5,clear,8000,27.2,False,,50.4,53.2,48.5,216.9,78.6,False,22.0
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-10-25,5,10,other,True,1,NDLS,AGC,200.0,200,150,152,2,130,80.0,True,0.55,16,clear,8000,30.9,False,,0.0,19.7,19.7,169.7,70.7,False,0.0
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-10-25,5,10,other,True,2,AGC,JHS,400.0,200,297,302,5,120,82.8,True,0.45,18,clear,8000,29.8,False,,19.7,17.4,15.2,139.7,85.9,False,12.6
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-10-25,5,10,other,True,3,JHS,BPL,700.0,300,512,517,5,110,85.7,False,0.4,21,clear,8000,26.0,False,,15.2,36.9,75.9,267.8,67.2,False,18.1
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-10-25,5,10,other,True,4,BPL,BAU,1100.0,400,797,802,5,100,85.7,False,0.5,0,clear,8000,28.4,False,,75.9,50.4,60.2,261.9,91.6,False,28.0
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-10-25,5,10,other,True,5,BAU,BCT,1384.0,284,1022,1022,0,100,77.5,False,0.65,5,clear,8000,30.6,False,,60.2,73.6,84.7,241.6,70.5,False,17.8
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-10-26,6,10,other,True,1,NDLS,AGC,200.0,200,150,152,2,130,80.0,True,0.55,16,clear,8000,29.2,False,,0.0,20.2,20.2,170.2,70.5,False,0.0
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-10-26,6,10,other,True,2,AGC,JHS,400.0,200,297,302,5,120,82.8,True,0.45,18,clear,8000,30.5,False,,20.2,27.1,34.1,158.7,75.6,False,16.5
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-10-26,6,10,other,True,3,JHS,BPL,700.0,300,512,517,5,110,85.7,False,0.4,21,clear,8000,29.1,False,,34.1,24.4,19.0,193.6,93.0,False,23.5
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-10-26,6,10,other,True,4,BPL,BAU,1100.0,400,797,802,5,100,85.7,False,0.5,0,clear,8000,32.1,False,,19.0,24.8,21.4,281.6,85.2,False,16.6
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-10-26,6,10,other,True,5,BAU,BCT,1384.0,284,1022,1022,0,100,77.5,False,0.65,5,clear,8000,30.9,False,,21.4,21.6,24.5,221.6,76.9,False,17.6
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-10-27,0,10,other,True,1,NDLS,AGC,200.0,200,150,152,2,130,80.0,True,0.55,16,clear,8000,27.5,False,,0.0,7.2,7.2,157.2,76.3,False,0.0
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-10-27,0,10,other,True,2,AGC,JHS,400.0,200,297,302,5,120,82.8,True,0.45,18,clear,8000,24.7,False,,7.2,6.7,6.2,143.4,83.7,False,7.8
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-10-27,0,10,other,True,3,JHS,BPL,700.0,300,512,517,5,110,85.7,False,0.4,21,clear,8000,31.2,False,,6.2,9.7,15.7,218.9,82.2,False,6.8
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-10-27,0,10,other,True,4,BPL,BAU,1100.0,400,797,802,5,100,85.7,False,0.5,0,clear,8000,29.8,False,,15.7,12.5,15.5,278.8,86.1,False,16.4
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-10-27,0,10,other,True,5,BAU,BCT,1384.0,284,1022,1022,0,100,77.5,False,0.65,5,clear,8000,28.2,True,35,15.5,118.8,325.1,528.8,32.2,True,15.7
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-10-28,1,10,other,True,1,NDLS,AGC,200.0,200,150,152,2,130,80.0,True,0.55,16,clear,8000,28.6,False,,0.0,23.1,23.1,173.1,69.3,False,0.0
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-10-28,1,10,other,True,2,AGC,JHS,400.0,200,297,302,5,120,82.8,True,0.45,18,clear,8000,22.5,False,,23.1,29.2,35.3,156.5,76.7,False,12.4
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-10-28,1,10,other,True,3,JHS,BPL,700.0,300,512,517,5,110,85.7,False,0.4,21,clear,8000,25.8,False,,35.3,25.1,17.0,190.1,94.7,False,23.8
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-10-28,1,10,other,True,4,BPL,BAU,1100.0,400,797,802,5,100,85.7,False,0.5,0,clear,8000,26.9,False,,17.0,23.0,16.7,279.0,86.0,False,17.7
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-10-28,1,10,other,True,5,BAU,BCT,1384.0,284,1022,1022,0,100,77.5,False,0.65,5,clear,8000,24.7,False,,16.7,15.9,14.1,214.4,79.5,False,19.7
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-10-29,2,10,other,True,1,NDLS,AGC,200.0,200,150,152,2,130,80.0,True,0.55,16,clear,8000,30.6,False,,0.0,6.5,6.5,156.5,76.7,False,0.0
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-10-29,2,10,other,True,2,AGC,JHS,400.0,200,297,302,5,120,82.8,True,0.45,18,clear,8000,33.9,False,,6.5,14.6,22.7,160.6,74.7,False,7.1
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-10-29,2,10,other,True,3,JHS,BPL,700.0,300,512,517,5,110,85.7,False,0.4,21,clear,8000,27.6,False,,22.7,13.1,10.2,194.9,92.3,False,18.6
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-10-29,2,10,other,True,4,BPL,BAU,1100.0,400,797,802,5,100,85.7,False,0.5,0,clear,8000,26.2,False,,10.2,15.5,13.6,282.1,85.1,False,11.5
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-10-29,2,10,other,True,5,BAU,BCT,1384.0,284,1022,1022,0,100,77.5,False,0.65,5,clear,8000,31.7,False,,13.6,14.8,20.5,224.9,75.8,False,15.6
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-10-30,3,10,other,True,1,NDLS,AGC,200.0,200,150,152,2,130,80.0,True,0.55,16,clear,8000,27.0,False,,0.0,22.9,22.9,172.9,69.4,False,0.0
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-10-30,3,10,other,True,2,AGC,JHS,400.0,200,297,302,5,120,82.8,True,0.45,18,clear,8000,30.2,False,,22.9,17.8,12.6,133.9,89.6,False,14.3
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-10-30,3,10,other,True,3,JHS,BPL,700.0,300,512,517,5,110,85.7,False,0.4,21,clear,8000,30.0,False,,12.6,11.9,0.3,196.4,91.6,False,13.9
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-10-30,3,10,other,True,4,BPL,BAU,1100.0,400,797,802,5,100,85.7,False,0.5,0,clear,8000,33.2,False,,0.3,5.9,4.8,283.9,84.5,False,0.9
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-10-30,3,10,other,True,5,BAU,BCT,1384.0,284,1022,1022,0,100,77.5,False,0.65,5,clear,8000,28.2,False,,4.8,2.6,2.8,216.1,78.8,False,6.7
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-10-31,4,10,other,True,1,NDLS,AGC,200.0,200,150,152,2,130,80.0,True,0.55,16,clear,8000,28.9,False,,0.0,7.5,7.5,157.5,76.2,False,0.0
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-10-31,4,10,other,True,2,AGC,JHS,400.0,200,297,302,5,120,82.8,True,0.45,18,clear,8000,29.9,True,51,7.5,80.7,153.8,290.4,41.3,True,8.4
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-10-31,4,10,other,True,3,JHS,BPL,700.0,300,512,517,5,110,85.7,False,0.4,21,clear,8000,25.6,False,,153.8,110.3,169.7,224.6,80.2,False,22.7
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-10-31,4,10,other,True,4,BPL,BAU,1100.0,400,797,802,5,100,85.7,False,0.5,0,clear,8000,27.9,False,,169.7,156.0,144.5,252.3,95.1,False,27.7
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-10-31,4,10,other,True,5,BAU,BCT,1384.0,284,1022,1022,0,100,77.5,False,0.65,5,clear,8000,26.5,False,,144.5,145.0,120.9,194.9,87.4,False,25.1
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-01,5,11,other,True,1,NDLS,AGC,200.0,200,150,152,2,130,80.0,True,0.55,16,clear,8000,29.4,False,,0.0,6.9,6.9,156.9,76.5,False,0.0
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-01,5,11,other,True,2,AGC,JHS,400.0,200,297,302,5,120,82.8,True,0.45,18,clear,8000,28.0,False,,6.9,5.7,4.4,142.0,84.5,False,7.4
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-01,5,11,other,True,3,JHS,BPL,700.0,300,512,517,5,110,85.7,False,0.4,21,clear,8000,24.7,False,,4.4,6.7,8.7,212.0,84.9,False,6.7
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-01,5,11,other,True,4,BPL,BAU,1100.0,400,797,802,5,100,85.7,False,0.5,0,clear,8000,27.9,False,,8.7,14.3,29.9,298.8,80.3,False,11.1
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-01,5,11,other,True,5,BAU,BCT,1384.0,284,1022,1022,0,100,77.5,False,0.65,5,clear,8000,31.2,False,,29.9,25.4,37.7,225.7,75.5,False,14.9
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-02,6,11,other,True,1,NDLS,AGC,200.0,200,150,152,2,130,80.0,True,0.55,16,clear,8000,26.8,False,,0.0,10.8,10.8,160.8,74.6,False,0.0
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-02,6,11,other,True,2,AGC,JHS,400.0,200,297,302,5,120,82.8,True,0.45,18,clear,8000,26.6,False,,10.8,17.9,24.9,158.0,75.9,False,11.9
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-02,6,11,other,True,3,JHS,BPL,700.0,300,512,517,5,110,85.7,False,0.4,21,clear,8000,29.9,False,,24.9,27.0,45.3,228.8,78.7,False,11.6
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-02,6,11,other,True,4,BPL,BAU,1100.0,400,797,802,5,100,85.7,False,0.5,0,clear,8000,32.9,False,,45.3,40.1,50.0,282.0,85.1,False,22.3
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-02,6,11,other,True,5,BAU,BCT,1384.0,284,1022,1022,0,100,77.5,False,0.65,5,clear,8000,33.8,False,,50.0,45.1,40.0,208.2,81.8,False,23.1
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-03,0,11,other,True,1,NDLS,AGC,200.0,200,150,152,2,130,80.0,True,0.55,16,clear,8000,23.5,False,,0.0,4.2,4.2,154.2,77.8,False,0.0
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-03,0,11,other,True,2,AGC,JHS,400.0,200,297,302,5,120,82.8,True,0.45,18,clear,8000,34.7,False,,4.2,8.1,11.9,151.6,79.1,False,5.3
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-03,0,11,other,True,3,JHS,BPL,700.0,300,512,517,5,110,85.7,False,0.4,21,clear,8000,24.1,False,,11.9,10.1,14.2,210.8,85.4,False,13.4
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-03,0,11,other,True,4,BPL,BAU,1100.0,400,797,802,5,100,85.7,False,0.5,0,clear,8000,31.1,False,,14.2,15.2,19.5,283.1,84.8,False,16.4
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-03,0,11,other,True,5,BAU,BCT,1384.0,284,1022,1022,0,100,77.5,False,0.65,5,clear,8000,29.2,False,,19.5,14.4,9.6,207.2,82.2,False,22.4
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-04,1,11,other,True,1,NDLS,AGC,200.0,200,150,152,2,130,80.0,True,0.55,16,clear,8000,30.0,False,,0.0,4.5,4.5,154.5,77.7,False,0.0
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-04,1,11,other,True,2,AGC,JHS,400.0,200,297,302,5,120,82.8,True,0.45,18,clear,8000,29.5,False,,4.5,22.6,40.7,180.8,66.4,False,4.9
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-04,1,11,other,True,3,JHS,BPL,700.0,300,512,517,5,110,85.7,False,0.4,21,clear,8000,28.5,False,,40.7,25.3,30.6,198.8,90.5,False,22.3
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-04,1,11,other,True,4,BPL,BAU,1100.0,400,797,802,5,100,85.7,False,0.5,0,clear,8000,30.3,False,,30.6,30.6,20.4,268.1,89.5,False,21.1
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-04,1,11,other,True,5,BAU,BCT,1384.0,284,1022,1022,0,100,77.5,False,0.65,5,clear,8000,34.6,False,,20.4,29.6,37.8,235.6,72.3,False,22.2
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-05,2,11,other,True,1,NDLS,AGC,200.0,200,150,152,2,130,80.0,True,0.55,16,clear,8000,25.5,False,,0.0,38.7,38.7,188.7,63.6,False,0.0
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-05,2,11,other,True,2,AGC,JHS,400.0,200,297,302,5,120,82.8,True,0.45,18,clear,8000,29.2,False,,38.7,44.5,50.3,155.5,77.2,False,7.2
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-05,2,11,other,True,3,JHS,BPL,700.0,300,512,517,5,110,85.7,False,0.4,21,clear,8000,30.2,False,,50.3,44.8,45.4,204.5,88.0,False,22.8
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-05,2,11,other,True,4,BPL,BAU,1100.0,400,797,802,5,100,85.7,False,0.5,0,clear,8000,28.1,False,,45.4,40.3,25.1,257.6,93.2,False,27.7
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-05,2,11,other,True,5,BAU,BCT,1384.0,284,1022,1022,0,100,77.5,False,0.65,5,clear,8000,28.8,False,,25.1,26.4,8.7,202.0,84.4,False,18.9
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-06,3,11,other,True,1,NDLS,AGC,200.0,200,150,152,2,130,80.0,True,0.55,16,clear,8000,24.7,False,,0.0,10.8,10.8,160.8,74.6,False,0.0
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-06,3,11,other,True,2,AGC,JHS,400.0,200,297,302,5,120,82.8,True,0.45,18,clear,8000,30.0,False,,10.8,19.4,28.0,161.9,74.1,False,11.1
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-06,3,11,other,True,3,JHS,BPL,700.0,300,512,517,5,110,85.7,False,0.4,21,clear,8000,28.8,False,,28.0,23.2,30.9,210.9,85.3,False,18.0
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-06,3,11,other,True,4,BPL,BAU,1100.0,400,797,802,5,100,85.7,False,0.5,0,clear,8000,23.3,False,,30.9,28.4,26.3,273.6,87.7,False,18.6
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-06,3,11,other,True,5,BAU,BCT,1384.0,284,1022,1022,0,100,77.5,False,0.65,5,clear,8000,25.5,False,,26.3,27.0,23.8,217.0,78.5,False,15.8
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-07,4,11,other,True,1,NDLS,AGC,200.0,200,150,152,2,130,80.0,True,0.55,16,clear,8000,23.8,False,,0.0,27.4,27.4,177.4,67.6,False,0.0
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-07,4,11,other,True,2,AGC,JHS,400.0,200,297,302,5,120,82.8,True,0.45,18,clear,8000,29.2,False,,27.4,29.7,32.0,149.3,80.4,False,16.7
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-07,4,11,other,True,3,JHS,BPL,700.0,300,512,517,5,110,85.7,False,0.4,21,clear,8000,31.7,False,,32.0,31.9,36.3,212.5,84.7,False,21.9
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-07,4,11,other,True,4,BPL,BAU,1100.0,400,797,802,5,100,85.7,False,0.5,0,clear,8000,23.3,False,,36.3,30.4,22.9,263.9,90.9,False,21.2
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-07,4,11,other,True,5,BAU,BCT,1384.0,284,1022,1022,0,100,77.5,False,0.65,5,clear,8000,25.7,False,,22.9,30.5,32.4,226.6,75.2,False,11.8
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-08,5,11,other,True,1,NDLS,AGC,200.0,200,150,152,2,130,80.0,True,0.55,16,clear,8000,25.7,False,,0.0,16.1,16.1,166.1,72.2,False,0.0
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-08,5,11,other,True,2,AGC,JHS,400.0,200,297,302,5,120,82.8,True,0.45,18,clear,8000,26.3,False,,16.1,26.2,36.2,164.3,73.0,False,16.9
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-08,5,11,other,True,3,JHS,BPL,700.0,300,512,517,5,110,85.7,False,0.4,21,clear,8000,22.3,False,,36.2,34.6,51.5,224.1,80.3,False,12.2
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-08,5,11,other,True,4,BPL,BAU,1100.0,400,797,802,5,100,85.7,False,0.5,0,clear,8000,28.0,False,,51.5,46.7,52.3,278.8,86.1,False,27.1
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-08,5,11,other,True,5,BAU,BCT,1384.0,284,1022,1022,0,100,77.5,False,0.65,5,clear,8000,32.9,False,,52.3,57.8,69.6,234.4,72.7,False,14.5
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-09,6,11,other,True,1,NDLS,AGC,200.0,200,150,152,2,130,80.0,True,0.55,16,clear,8000,30.2,False,,0.0,15.5,15.5,165.5,72.5,False,0.0
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-09,6,11,other,True,2,AGC,JHS,400.0,200,297,302,5,120,82.8,True,0.45,18,clear,8000,32.5,False,,15.5,18.7,21.9,150.8,79.6,False,11.7
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-09,6,11,other,True,3,JHS,BPL,700.0,300,512,517,5,110,85.7,False,0.4,21,clear,8000,31.5,False,,21.9,18.7,18.8,204.2,88.1,False,11.1
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-09,6,11,other,True,4,BPL,BAU,1100.0,400,797,802,5,100,85.7,False,0.5,0,clear,8000,25.6,False,,18.8,25.1,34.6,293.9,81.7,False,20.7
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-09,6,11,other,True,5,BAU,BCT,1384.0,284,1022,1022,0,100,77.5,False,0.65,5,clear,8000,34.3,True,48,34.6,85.9,204.2,388.8,43.8,True,19.3
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-10,0,11,other,True,1,NDLS,AGC,200.0,200,150,152,2,130,80.0,True,0.55,16,clear,8000,27.0,False,,0.0,6.1,6.1,156.1,76.9,False,0.0
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-10,0,11,other,True,2,AGC,JHS,400.0,200,297,302,5,120,82.8,True,0.45,18,clear,8000,24.7,False,,6.1,14.9,23.6,161.5,74.3,False,7.1
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-10,0,11,other,True,3,JHS,BPL,700.0,300,512,517,5,110,85.7,False,0.4,21,clear,8000,30.2,False,,23.6,20.5,31.7,217.1,82.9,False,12.6
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-10,0,11,other,True,4,BPL,BAU,1100.0,400,797,802,5,100,85.7,False,0.5,0,clear,8000,27.8,False,,31.7,24.6,18.5,265.5,90.4,False,26.2
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-10,0,11,other,True,5,BAU,BCT,1384.0,284,1022,1022,0,100,77.5,False,0.65,5,clear,8000,36.5,False,,18.5,23.9,21.4,221.0,77.1,False,13.0
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-11,1,11,other,True,1,NDLS,AGC,200.0,200,150,152,2,130,80.0,True,0.55,16,clear,8000,27.2,False,,0.0,19.9,19.9,169.9,70.6,False,0.0
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-11,1,11,other,True,2,AGC,JHS,400.0,200,297,302,5,120,82.8,True,0.45,18,clear,8000,30.5,False,,19.9,25.8,31.6,156.5,76.7,False,12.2
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-11,1,11,other,True,3,JHS,BPL,700.0,300,512,517,5,110,85.7,False,0.4,21,clear,8000,29.5,False,,31.6,38.2,63.2,239.5,75.2,False,16.7
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-11,1,11,other,True,4,BPL,BAU,1100.0,400,797,802,5,100,85.7,False,0.5,0,clear,8000,23.8,False,,63.2,48.3,50.1,265.2,90.5,False,33.1
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-11,1,11,other,True,5,BAU,BCT,1384.0,284,1022,1022,0,100,77.5,False,0.65,5,clear,8000,32.6,False,,50.1,57.2,58.2,227.3,75.0,False,12.1
12951,Mumbai Rajdhani Express,R1,rajdhani_shatabdi_vb,1,2025-11-12,2,11,other,True,1,NDLS,AGC,200.0,200,150,152,2,130,80.0,True,0.55,16,clear,8000,30.1,False,,0.0,21.3,21.3,171.3,70.0,False,0.0
